status,local_path,original,timestamp,mimetype,bytes,sha256,archive_url,error
cached,wp-content/uploads/2023/11/tengkleng-400x400.jpg,https://bikinlaper.com/wp-content/uploads/2023/11/tengkleng-400x400.jpg,20231211154248,image/jpeg,47975,33973351677695c3c3bfa756e696ceb008c5ac14ea3e37f36e5a2d4633e38687,https://web.archive.org/web/20231211154248id_/https://bikinlaper.com/wp-content/uploads/2023/11/tengkleng-400x400.jpg,
cached,wp-content/uploads/2023/11/tengkleng-50x50.jpg,https://bikinlaper.com/wp-content/uploads/2023/11/tengkleng-50x50.jpg,20231211154307,image/jpeg,1946,0424ad5ba132e5d54067d465eff443dd8d642706c922434dd73ddf8d6b20319e,https://web.archive.org/web/20231211154307id_/https://bikinlaper.com/wp-content/uploads/2023/11/tengkleng-50x50.jpg,
cached,wp-content/uploads/2023/11/warteg-putri-bahari-250x167.jpg,https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-250x167.jpg,20231211145729,image/jpeg,10211,815bb00eaf72d6483fcd58c7cadce6f69b659964339ef2273a1d95e3b9a91da8,https://web.archive.org/web/20231211145729id_/https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-250x167.jpg,
cached,wp-content/uploads/2023/11/warteg-putri-bahari-400x267.jpg,https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-400x267.jpg,20231211145804,image/jpeg,21067,26acf1f2895bb1872b66f8187b685b88db4f165881dba9ff4a3d88f68d23b593,https://web.archive.org/web/20231211145804id_/https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-400x267.jpg,
cached,wp-content/uploads/2023/11/warteg-putri-bahari-650x434.jpg,https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-650x434.jpg,20231211145752,image/jpeg,44864,09ba0e3bc7779d4d43ff7cdc14c6dfbeb8c6dffe14e2161b49bc8cd9da7bc981,https://web.archive.org/web/20231211145752id_/https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-650x434.jpg,
cached,wp-content/uploads/2023/11/warteg-putri-bahari-768x512.jpg,https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-768x512.jpg,20231211145753,image/jpeg,57134,7cdba41cc16ea55fc8504a6f9be61ee7681de6aa70319cf05ce5ecafbb820bc6,https://web.archive.org/web/20231211145753id_/https://bikinlaper.com/wp-content/uploads/2023/11/warteg-putri-bahari-768x512.jpg,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-100x67.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-100x67.webp,20241122071432,image/webp,2046,166b1ea35276b4c0a31b31cde1d69228d3f864350fd572b3455e713618019259,https://web.archive.org/web/20241122071432id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-100x67.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-150x100.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-150x100.webp,20241123215432,image/webp,3752,434f7cd43668d3bf9181afd0b013c68b2ed20f8d1a45bf0489bb8bc10fab9eb3,https://web.archive.org/web/20241123215432id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-150x100.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-200x133.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-200x133.webp,20241122044433,image/webp,5592,00aaa48d496843a9ad24a57bc39f5afeef50aac69c94650130de72f176b9dc16,https://web.archive.org/web/20241122044433id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-200x133.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-250x167.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-250x167.webp,20241122060358,image/webp,7424,5c2fde6712a60334f127aac40ca3d27b014c994f1098d016d67b268b42add224,https://web.archive.org/web/20241122060358id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-250x167.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-300x200.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-300x200.webp,20241122051857,image/webp,9716,b66b8e41497ef0f5ea133cde62b04ffb61586897fa510267f2d7be88725c3512,https://web.archive.org/web/20241122051857id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-300x200.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-350x234.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-350x234.webp,20241122044748,image/webp,11670,d0d4593140cf81e845f2e1a5cc64a6ade44011150057d1ed107ebc119cecdb40,https://web.archive.org/web/20241122044748id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-350x234.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-400x267.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-400x267.webp,20241122052556,image/webp,13842,f1dcd0725a7b0901aad1f793f4689170cf146497afd5ac27bb168bf144e0ecce,https://web.archive.org/web/20241122052556id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-400x267.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-450x300.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-450x300.webp,20241122050937,image/webp,15954,f98d3205f89d5c02d080e91c6242a7bd73cbcf03070212318382ae9c8f6db87b,https://web.archive.org/web/20241122050937id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-450x300.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-500x334.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-500x334.webp,20241122045214,image/webp,18142,a7a5e51b5b8192a56c95250cda03c352aa900796cff676b3649f1eaccdb6359c,https://web.archive.org/web/20241122045214id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-500x334.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-50x33.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-50x33.webp,20241122050246,image/webp,704,80d05a72198d04e768bc42e1d517e77d583009420148933a161ef4d765475a11,https://web.archive.org/web/20241122050246id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-50x33.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-550x367.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-550x367.webp,20241122051940,image/webp,20216,698579cd34beee1415909400a9413f9e11ab93df79d9363bea524a1c1a021629,https://web.archive.org/web/20241122051940id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2-550x367.webp,
cached,wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2.webp,https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2.webp,20241122053455,image/webp,39604,3eda133ae88b1336797649b07f3af8f5e7c58764d2acdefc8601fcaf394d8c96,https://web.archive.org/web/20241122053455id_/https://bikinlaper.com/wp-content/uploads/2023/12/01gkv52d9vd4wy0sa4qatgf8b2.webp,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-100x67.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-100x67.jpg,20241122040610,image/jpeg,3947,ec48aa37631f666f8c91c0857c7863e4486add068a44076d6408093bf4e7b73f,https://web.archive.org/web/20241122040610id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-100x67.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-1200x800.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-1200x800.jpg,20241122053206,image/jpeg,223044,a3bc40d601281670f3d9bc219fec4aa5306fda2afa34835eb078ba8a62f41c55,https://web.archive.org/web/20241122053206id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-1200x800.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-150x100.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-150x100.jpg,20241122034922,image/jpeg,7031,0bdcd3c83263ac8c61a4bbf63746159ce768de53fd32d673637919dd9f6a4b27,https://web.archive.org/web/20241122034922id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-150x100.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-1536x1024.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-1536x1024.jpg,20241122040213,image/jpeg,323442,5ce34cade54f8a85bcdf0d509e7973bc6272b7a09b32aa28e4ed854262c53b3c,https://web.archive.org/web/20241122040213id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-1536x1024.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-1600x1067.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-1600x1067.jpg,20241122041340,image/jpeg,343768,a4451954bb9efdd8c1ff1af50f55e55ee2bd47c944b6d07ff30d1757b4aa15d6,https://web.archive.org/web/20241122041340id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-1600x1067.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-200x133.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-200x133.jpg,20241122043921,image/jpeg,11075,8ecd58a4bcc391b9e8b633b70a05815eb06dfb89594a472692ce13c6fb9cf9e9,https://web.archive.org/web/20241122043921id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-200x133.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-250x167.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-250x167.jpg,20241122041709,image/jpeg,16141,ee395a75b87dcaace9ce11b5b33968623922b2c62bfed7a29d0308468b2a287f,https://web.archive.org/web/20241122041709id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-250x167.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-300x200.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-300x200.jpg,20241122150715,image/jpeg,21854,6b5eed7791b451c84a4071b50fbac0686894360797d645274771cde52f844aa8,https://web.archive.org/web/20241122150715id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-300x200.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-350x233.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-350x233.jpg,20241123005149,image/jpeg,28686,7d60bd0f1735a9200b223bbc31b2c6e024e22f956e2f73902f988197eb0af777,https://web.archive.org/web/20241123005149id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-350x233.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-400x267.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-400x267.jpg,20241122035057,image/jpeg,36133,c1ee9455728332c042cc79ad07f0999c7a43fb25bc327a621215e6a699d99b82,https://web.archive.org/web/20241122035057id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-400x267.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-450x300.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-450x300.jpg,20241122040227,image/jpeg,44402,b86454cd9054f4c148d0aa153af53ab4ff76b50d2b7134ad3a24d76c12511f68,https://web.archive.org/web/20241122040227id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-450x300.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-500x333.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-500x333.jpg,20241122034928,image/jpeg,53307,49826482a27dbcec2562f47e8008b43bfa9f4de520fdd6fb4930727fabf9954f,https://web.archive.org/web/20241122034928id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-500x333.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-50x33.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-50x33.jpg,20241122035434,image/jpeg,1667,007f13240fa414a704d0bdc084659ec00f98545591fb3283dbc57e99cc72c338,https://web.archive.org/web/20241122035434id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-50x33.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-550x367.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-550x367.jpg,20241122052846,image/jpeg,62770,f8617f894318ae3fb4550103887f0126492af6383973f94d7b312003b906320f,https://web.archive.org/web/20241122052846id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-550x367.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-650x433.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-650x433.jpg,20241122043802,image/jpeg,83777,c33e3bd02a4ceef32e372c1beb13040fc269ba4d08b6f03aaeffd6f69c936e09,https://web.archive.org/web/20241122043802id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-650x433.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-768x512.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-768x512.jpg,20241122041237,image/jpeg,110105,3c87ce32788bf19faadd0bd72ece71e895b842172ce6ae7403609fee841f2027,https://web.archive.org/web/20241122041237id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-768x512.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT-800x533.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-800x533.jpg,20241122035156,image/jpeg,117892,df1b79e11b0fe8528e7882549e8c6fd032eac541b9893e46dca0f36622ec5855,https://web.archive.org/web/20241122035156id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT-800x533.jpg,
cached,wp-content/uploads/2023/12/MAKANANSEHAT.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT.jpg,20241122234003,image/jpeg,121112,1765fe1ddd1c4e2da336924fb46964a60d5e6fa3f63bb3359766ed964a0c2726,https://web.archive.org/web/20241122234003id_/https://bikinlaper.com/wp-content/uploads/2023/12/MAKANANSEHAT.jpg,
cached,wp-content/uploads/2023/12/angeun-lada-100x53.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-100x53.jpg,20231226141417,image/jpeg,2408,814cad54e75d6bb002eda69f8f3630667659da42d3815eb5140c942afda702b9,https://web.archive.org/web/20231226141417id_/https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-100x53.jpg,
cached,wp-content/uploads/2023/12/angeun-lada-150x79.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-150x79.jpg,20231226141421,image/jpeg,3749,4396ed9a784a031910861e9ea1e7c5670e29dcc906d16d3bc9a5abca1b65fe30,https://web.archive.org/web/20231226141421id_/https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-150x79.jpg,
cached,wp-content/uploads/2023/12/angeun-lada-200x105.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-200x105.jpg,20231226141419,image/jpeg,5380,af8c80cbce890646ac768941a2a0a6471ac9bdce5d9f3c2d3b696a8d424dbcf3,https://web.archive.org/web/20231226141419id_/https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-200x105.jpg,
cached,wp-content/uploads/2023/12/angeun-lada-250x131.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-250x131.jpg,20231226141418,image/jpeg,7655,d066748c3f08e0e1b7eb7448ce09e9d8f04b0a3e3a5b2ba2e5b406d193d4cc78,https://web.archive.org/web/20231226141418id_/https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-250x131.jpg,
cached,wp-content/uploads/2023/12/angeun-lada-300x158.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-300x158.jpg,20231226141421,image/jpeg,9695,5c497ab287c9fc47cb894bd9a0d36932ab9b164a0fadc9e4ad0539e60b6f0694,https://web.archive.org/web/20231226141421id_/https://bikinlaper.com/wp-content/uploads/2023/12/angeun-lada-300x158.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman-300x169.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-300x169.jpg,20231227110736,image/jpeg,22784,8f1b6b568bb5ad9fad6a0e40f7fc931b73438c858f90d87fc9ec49b02a147e1f,https://web.archive.org/web/20231227110736id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-300x169.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman-350x197.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-350x197.jpg,20231227110737,image/jpeg,29445,bfba22b1a8c061396d256d3cf89754b5a1d195f3d9aeadfbe733db4b55d34511,https://web.archive.org/web/20231227110737id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-350x197.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman-400x225.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-400x225.jpg,20231226141441,image/jpeg,36137,a326cbb7c08a7d16f1c6dd533b86d7ad63026cbcd47035d87475e628efa27fc2,https://web.archive.org/web/20231226141441id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-400x225.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman-450x253.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-450x253.jpg,20231227110737,image/jpeg,44153,fb29bf66799e7f1fb7287dde4a3cfaadb6eafb5c9f99d1229eb5b32a9d45485d,https://web.archive.org/web/20231227110737id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-450x253.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman-500x281.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-500x281.jpg,20231227110805,image/jpeg,51968,d4456623a0720578e1ae86438735296098a27d2b8b3628ac7615308cd29268a7,https://web.archive.org/web/20231227110805id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-500x281.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman-50x28.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-50x28.jpg,20231226141444,image/jpeg,1523,f24fa34f6fcb4f40115c04b44dc6e2e449ca11f03616d6b1864adcd2a539f5ee,https://web.archive.org/web/20231226141444id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman-50x28.jpg,
cached,wp-content/uploads/2023/12/angkringan-likman.jpg,https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman.jpg,20231227110801,image/jpeg,68385,e82cab6d1e5e7b6efcd2d52d2c3a1bef1995d1b0198c7de19aed49d5fd235f42,https://web.archive.org/web/20231227110801id_/https://bikinlaper.com/wp-content/uploads/2023/12/angkringan-likman.jpg,
cached,wp-content/uploads/2023/12/bipang-ambawang-100x75.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-100x75.webp,20231226141423,image/webp,3394,d805d94d8328d998ec6e26747da9c480a8dd1d587fd552cdaa8ae0ad559bf761,https://web.archive.org/web/20231226141423id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-100x75.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-150x113.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-150x113.webp,20231226141423,image/webp,6432,4d0a79c7e68f4f41622b5e5ed5ab7f299c15b3dd573d7be05b2cfaa4cbc6046f,https://web.archive.org/web/20231226141423id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-150x113.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-200x150.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-200x150.webp,20231226141427,image/webp,10286,be4972215e859503af03315aac56187f8fa25e286afe0c8fcdde3a5d0e71c0a2,https://web.archive.org/web/20231226141427id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-200x150.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-250x188.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-250x188.webp,20231226141421,image/webp,14702,d26fea4665ef63a794b11f18ed06db0cc5bda084d75bf30269b01bbd682ba503,https://web.archive.org/web/20231226141421id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-250x188.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-300x225.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-300x225.webp,20231226141425,image/webp,19288,bde42135ba7263d296e8172ec147179f069a5f14d0df2d5c9efe4ad5549d4b6c,https://web.archive.org/web/20231226141425id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-300x225.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-350x263.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-350x263.webp,20231226141427,image/webp,24366,ddf68be736be8b3ccc59e5bcd28604bbfbed61643cfec58ff1916f3d1152cee4,https://web.archive.org/web/20231226141427id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-350x263.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-400x300.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-400x300.webp,20231226141427,image/webp,29730,46e8471bb627977bde7eede9a132ad48942b00e83ed7cb23f50331c4d8362e95,https://web.archive.org/web/20231226141427id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-400x300.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-450x338.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-450x338.webp,20231226141426,image/webp,35296,39f1803d683b9a8adfd71d6d9945c4674c5d1996b3ea3a3844d2ec0960e2feb2,https://web.archive.org/web/20231226141426id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-450x338.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-500x375.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-500x375.webp,20231227110759,image/webp,41076,8752f2432c7c823e6251945e86542c8dea36cc4cf2c8b361b2f4817af983129f,https://web.archive.org/web/20231227110759id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-500x375.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-50x38.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-50x38.webp,20231226141422,image/webp,1140,c81e84f3b3a86f40734a3c37ac24cf8c436b15dcc9bd2014ac3e848b409897cc,https://web.archive.org/web/20231226141422id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-50x38.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-550x413.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-550x413.webp,20231227110731,image/webp,47146,50bf53096f5ae940e45d883a8c35bb44b70e047dc00332a32256f213b587680b,https://web.archive.org/web/20231227110731id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-550x413.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-650x488.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-650x488.webp,20231226141428,image/webp,57554,16c3ae615332ada5f63dd483adaca6555d4a87ac3912ed6ea45f08f55834d752,https://web.archive.org/web/20231226141428id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-650x488.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-768x576.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-768x576.webp,20231226141424,image/webp,73696,d53bd624418aa6f2d316bcd8187edda80f43722ea1f767bbee671defdce8c22c,https://web.archive.org/web/20231226141424id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-768x576.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang-800x600.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-800x600.webp,20231227110754,image/webp,74006,88121a87ed327f9ed9745b9762fde215d3d31bbd58f3249515f1f8de50242dd9,https://web.archive.org/web/20231227110754id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang-800x600.webp,
cached,wp-content/uploads/2023/12/bipang-ambawang.webp,https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang.webp,20231227110804,image/webp,91224,a7419fb71651d5373a92d33d967e815bb38742f410ff77d90509f8e17daea185,https://web.archive.org/web/20231227110804id_/https://bikinlaper.com/wp-content/uploads/2023/12/bipang-ambawang.webp,
cached,wp-content/uploads/2023/12/food-court-100x67.jpeg,https://bikinlaper.com/wp-content/uploads/2023/12/food-court-100x67.jpeg,20241122052317,image/jpeg,3661,e73d75298c4635622d0e990a5f45904a1257d8cc746319a024199b2fa31c980d,https://web.archive.org/web/20241122052317id_/https://bikinlaper.com/wp-content/uploads/2023/12/food-court-100x67.jpeg,
cached,wp-content/uploads/2023/12/food-court-1200x800.jpeg,https://bikinlaper.com/wp-content/uploads/2023/12/food-court-1200x800.jpeg,20241122041627,image/jpeg,152690,da0eacb3f06f5730d91f77e9d168ee9b6ed0e0888e1f831c70200ffc10ecb4ed,https://web.archive.org/web/20241122041627id_/https://bikinlaper.com/wp-content/uploads/2023/12/food-court-1200x800.jpeg,
cached,wp-content/uploads/2023/12/food-court-150x100.jpeg,https://bikinlaper.com/wp-content/uploads/2023/12/food-court-150x100.jpeg,20241122040401,image/jpeg,6673,f147f637cfd139ab459af7cddd64b466f79be9b249f3cb46eb0db57c31dbe092,https://web.archive.org/web/20241122040401id_/https://bikinlaper.com/wp-content/uploads/2023/12/food-court-150x100.jpeg,
cached,wp-content/uploads/2023/12/food-court-200x133.jpeg,https://bikinlaper.com/wp-content/uploads/2023/12/food-court-200x133.jpeg,20241122040047,image/jpeg,10345,2dd99a1261d0e6eb9e124300e46324aaebe5db5f954c8f6086b86a7e2a9d6e10,https://web.archive.org/web/20241122040047id_/https://bikinlaper.com/wp-content/uploads/2023/12/food-court-200x133.jpeg,
cached,wp-content/uploads/2023/12/food-court-250x167.jpeg,https://bikinlaper.com/wp-content/uploads/2023/12/food-court-250x167.jpeg,20241122060618,image/jpeg,15156,c0f29702a9e95f047e8c113d98a51083c94bca2eaaa954d1c2263b6ed99d53c3,https://web.archive.org/web/20241122060618id_/https://bikinlaper.com/wp-content/uploads/2023/12/food-court-250x167.jpeg,
